"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"ALBK","EQ","01-Jul-2019","         49.85","         49.95","         50.20","         48.50","         49.00","         49.30","         49.49","    1988932","            98428308.70","       6219","     286230","         14.39"
"ALBK","EQ","02-Jul-2019","         49.30","         49.05","         49.20","         43.65","         46.35","         46.85","         46.53","    5364908","           249652258.85","      18271","     842831","         15.71"
"ALBK","EQ","03-Jul-2019","         46.85","         46.40","         49.60","         45.10","         48.95","         48.95","         47.63","    5915485","           281738086.90","      14843","     668277","         11.30"
"ALBK","EQ","04-Jul-2019","         48.95","         49.20","         51.50","         49.20","         50.65","         50.65","         50.63","    7308323","           370051255.55","      20583","    1165340","         15.95"
"ALBK","EQ","05-Jul-2019","         50.65","         50.70","         51.70","         47.50","         48.10","         48.55","         49.96","    6963626","           347880725.75","      18151","    1024864","         14.72"
"ALBK","EQ","08-Jul-2019","         48.55","         48.45","         48.45","         45.80","         47.00","         47.05","         46.79","    3074979","           143892612.65","       9149","     409834","         13.33"
"ALBK","EQ","09-Jul-2019","         47.05","         46.50","         49.50","         45.80","         49.40","         48.35","         47.54","    3533905","           168003962.35","       8130","     483522","         13.68"
"ALBK","EQ","10-Jul-2019","         48.35","         48.80","         49.35","         46.80","         47.30","         47.60","         48.34","    3126777","           151144723.90","       8910","     442311","         14.15"
"ALBK","EQ","11-Jul-2019","         47.60","         47.85","         48.30","         47.20","         47.50","         47.70","         47.87","    2157139","           103253959.55","       5111","     236961","         10.98"
"ALBK","EQ","12-Jul-2019","         47.70","         47.70","         47.70","         46.80","         46.90","         47.15","         47.24","    1888026","            89192140.40","       5151","     254878","         13.50"
"ALBK","EQ","15-Jul-2019","         47.15","         41.70","         44.40","         40.35","         43.50","         43.55","         42.51","   15486497","           658275710.30","      33978","     970806","          6.27"
"ALBK","EQ","16-Jul-2019","         43.55","         43.15","         44.90","         43.15","         44.15","         44.35","         44.18","    2662228","           117620168.05","       8130","     398331","         14.96"
"ALBK","EQ","17-Jul-2019","         44.35","         44.50","         44.50","         43.30","         43.35","         43.50","         43.79","    2048057","            89674369.80","       9742","     535227","         26.13"
"ALBK","EQ","18-Jul-2019","         43.50","         43.10","         43.10","         41.50","         41.85","         41.85","         42.20","    3095510","           130642062.70","      17029","     814918","         26.33"
"ALBK","EQ","19-Jul-2019","         41.85","         42.20","         42.20","         40.50","         40.80","         41.00","         41.19","    1953019","            80441694.90","      12367","     585918","         30.00"
"ALBK","EQ","22-Jul-2019","         41.00","         41.00","         41.80","         40.30","         40.80","         41.15","         41.11","    1805135","            74201552.30","       6070","     335168","         18.57"
"ALBK","EQ","23-Jul-2019","         41.15","         41.15","         41.40","         40.10","         40.45","         40.65","         40.83","    1856033","            75774079.05","       8533","     325586","         17.54"
"ALBK","EQ","24-Jul-2019","         40.65","         40.60","         40.85","         39.65","         39.75","         39.85","         40.14","    2042252","            81973017.30","       9709","     551493","         27.00"
"ALBK","EQ","25-Jul-2019","         39.85","         39.90","         40.90","         39.20","         40.15","         40.35","         39.98","    2558919","           102309381.90","       9784","     676783","         26.45"
"ALBK","EQ","26-Jul-2019","         40.35","         40.30","         41.05","         39.70","         40.10","         40.30","         40.37","    1695839","            68457451.30","       6392","     265713","         15.67"
"ALBK","EQ","29-Jul-2019","         40.30","         40.00","         40.30","         39.55","         39.75","         39.75","         39.87","     993308","            39606020.30","       3359","     215772","         21.72"
"ALBK","EQ","30-Jul-2019","         39.75","         39.75","         40.35","         38.90","         38.95","         39.05","         39.48","    1211327","            47821798.65","       4035","     270700","         22.35"
"ALBK","EQ","31-Jul-2019","         39.05","         38.95","         41.15","         36.30","         36.80","         37.95","         39.18","    6082176","           238281830.60","      18388","    1446427","         23.78"
"ALBK","EQ","01-Aug-2019","         37.95","         37.20","         37.95","         37.00","         37.60","         37.60","         37.54","    2230746","            83733346.50","       8650","     451185","         20.23"
"ALBK","EQ","02-Aug-2019","         37.60","         37.80","         38.25","         37.10","         37.55","         37.70","         37.66","    1577255","            59397952.00","       5539","     294945","         18.70"
"ALBK","EQ","05-Aug-2019","         37.70","         37.40","         37.40","         36.15","         36.60","         36.75","         36.77","    1120600","            41204075.60","       3601","     250820","         22.38"
"ALBK","EQ","06-Aug-2019","         36.75","         36.80","         37.60","         36.45","         37.10","         37.20","         37.27","    1012602","            37740310.40","       3808","     262457","         25.92"
"ALBK","EQ","07-Aug-2019","         37.20","         37.35","         37.80","         36.40","         36.50","         36.70","         37.19","    1147500","            42671804.95","       4037","     284627","         24.80"
"ALBK","EQ","08-Aug-2019","         36.70","         36.80","         37.05","         36.45","         36.85","         36.90","         36.77","     941313","            34613987.30","       3593","     243581","         25.88"
"ALBK","EQ","09-Aug-2019","         36.90","         37.20","         37.50","         36.70","         36.75","         36.90","         37.15","     837567","            31119591.60","       3532","     212192","         25.33"
"ALBK","EQ","13-Aug-2019","         36.90","         37.20","         37.20","         36.20","         36.25","         36.45","         36.69","     707006","            25942083.65","       2541","     181085","         25.61"
"ALBK","EQ","14-Aug-2019","         36.45","         36.45","         36.75","         36.15","         36.40","         36.30","         36.48","     683787","            24941211.70","       2468","     182882","         26.75"
"ALBK","EQ","16-Aug-2019","         36.30","         36.50","         36.60","         35.75","         36.15","         36.15","         36.18","    1015419","            36738396.95","       3967","     301332","         29.68"
"ALBK","EQ","19-Aug-2019","         36.15","         36.30","         36.50","         35.30","         35.35","         35.55","         35.86","    1047298","            37556848.85","       4188","     325141","         31.05"
"ALBK","EQ","20-Aug-2019","         35.55","         35.55","         35.70","         34.75","         34.80","         34.85","         35.05","     896205","            31415379.35","       4594","     284338","         31.73"
"ALBK","EQ","21-Aug-2019","         34.85","         34.85","         34.90","         31.80","         32.05","         32.00","         32.98","    2051639","            67658745.30","      10099","     713515","         34.78"
"ALBK","EQ","22-Aug-2019","         32.00","         32.00","         32.20","         30.25","         30.85","         30.70","         31.03","    1113222","            34541546.05","       4514","     340652","         30.60"
"ALBK","EQ","23-Aug-2019","         30.70","         30.90","         32.45","         30.00","         31.50","         31.35","         31.10","    2036891","            63338465.85","       6576","     378611","         18.59"
"ALBK","EQ","26-Aug-2019","         31.35","         35.00","         35.00","         32.50","         33.75","         33.85","         33.42","    2595710","            86740242.90","       8888","     440603","         16.97"
"ALBK","EQ","27-Aug-2019","         33.85","         34.30","         35.85","         34.00","         35.70","         35.35","         35.05","    1798106","            63017251.95","       7629","     483839","         26.91"
"ALBK","EQ","28-Aug-2019","         35.35","         35.40","         35.95","         34.10","         34.75","         34.85","         34.87","    1122040","            39121427.50","       5462","     227249","         20.25"
"ALBK","EQ","29-Aug-2019","         34.85","         34.75","         34.75","         33.55","         33.80","         33.80","         33.97","     877985","            29822666.65","       5152","     203321","         23.16"
"ALBK","EQ","30-Aug-2019","         33.80","         34.50","         35.50","         34.00","         35.50","         35.30","         34.94","    3169701","           110755518.35","      10420","     677144","         21.36"
"ALBK","EQ","03-Sep-2019","         35.30","         34.90","         34.95","         32.80","         33.30","         33.20","         33.98","    1378187","            46826082.35","       6678","     490086","         35.56"
"ALBK","EQ","04-Sep-2019","         33.20","         33.50","         33.60","         33.10","         33.20","         33.35","         33.36","     655029","            21854980.10","       3109","     181624","         27.73"
"ALBK","EQ","05-Sep-2019","         33.35","         33.50","         33.80","         33.10","         33.25","         33.35","         33.46","     480663","            16082129.85","       3012","     146722","         30.52"
"ALBK","EQ","06-Sep-2019","         33.35","         33.35","         33.60","         32.85","         33.00","         33.00","         33.16","     721386","            23919683.65","       3171","     221869","         30.76"
"ALBK","EQ","09-Sep-2019","         33.00","         33.05","         33.40","         32.75","         33.00","         33.15","         33.17","     497091","            16487296.20","       2370","     140049","         28.17"
"ALBK","EQ","11-Sep-2019","         33.15","         33.15","         34.00","         33.00","         33.40","         33.50","         33.61","     786865","            26446760.00","       3730","     239153","         30.39"
"ALBK","EQ","12-Sep-2019","         33.50","         33.55","         34.00","         33.45","         33.65","         33.55","         33.75","     746899","            25209366.50","       3510","     212293","         28.42"
"ALBK","EQ","13-Sep-2019","         33.55","         33.90","         33.90","         33.05","         33.40","         33.45","         33.43","     503505","            16834624.75","       2169","     140998","         28.00"
"ALBK","EQ","16-Sep-2019","         33.45","         33.45","         33.75","         33.20","         33.30","         33.35","         33.48","     464210","            15543332.05","       2228","     161821","         34.86"
"ALBK","EQ","17-Sep-2019","         33.35","         33.35","         33.60","         32.30","         32.45","         32.55","         32.82","     636105","            20878460.25","       5236","     359488","         56.51"
"ALBK","EQ","18-Sep-2019","         32.55","         32.55","         32.90","         31.30","         31.65","         31.65","         32.03","     906494","            29033517.30","       5461","     395724","         43.65"
"ALBK","EQ","19-Sep-2019","         31.65","         31.75","         32.00","         30.10","         30.30","         30.35","         30.79","    1461181","            44990606.35","      10973","     600626","         41.11"
"ALBK","EQ","20-Sep-2019","         30.35","         30.40","         31.40","         29.85","         31.00","         30.70","         30.73","    3023681","            92905188.95","       8398","    1383774","         45.76"
"ALBK","EQ","23-Sep-2019","         30.70","         31.80","         31.85","         31.10","         31.20","         31.45","         31.42","    1029421","            32345432.05","       3023","     418104","         40.62"
"ALBK","EQ","24-Sep-2019","         31.45","         31.20","         31.60","         30.80","         31.00","         31.05","         31.19","     487725","            15213945.50","       2038","     167436","         34.33"
"ALBK","EQ","25-Sep-2019","         31.05","         30.80","         31.00","         29.55","         29.85","         29.90","         30.23","     770935","            23304956.30","       3139","     421867","         54.72"
"ALBK","EQ","26-Sep-2019","         29.90","         29.85","         30.50","         29.65","         30.40","         30.25","         30.21","     872683","            26367790.80","       3117","     367766","         42.14"
"ALBK","EQ","27-Sep-2019","         30.25","         30.25","         30.35","         29.50","         29.65","         29.60","         29.95","     594533","            17806467.60","       2536","     253768","         42.68"
"ALBK","EQ","30-Sep-2019","         29.60","         29.90","         29.90","         28.20","         28.65","         28.70","         28.93","     672025","            19444055.55","       3648","     265523","         39.51"
"ALBK","EQ","01-Oct-2019","         28.70","         28.70","         29.20","         27.10","         27.65","         27.80","         28.04","    1075168","            30148552.55","       4808","     347682","         32.34"
"ALBK","EQ","03-Oct-2019","         27.80","         27.80","         28.15","         27.35","         27.65","         27.60","         27.74","     753175","            20896156.40","       3127","     241490","         32.06"
"ALBK","EQ","04-Oct-2019","         27.60","         28.10","         28.25","         27.00","         27.20","         27.20","         27.65","     605877","            16751451.65","       2489","     187604","         30.96"
"ALBK","EQ","07-Oct-2019","         27.20","         27.20","         27.60","         26.50","         26.60","         26.60","         26.81","     710600","            19049806.15","       3233","     183043","         25.76"
"ALBK","EQ","09-Oct-2019","         26.60","         26.60","         26.70","         25.80","         26.55","         26.55","         26.22","    1057488","            27729190.00","       4317","     346916","         32.81"
"ALBK","EQ","10-Oct-2019","         26.55","         26.55","         27.25","         26.00","         26.40","         26.55","         26.67","     935127","            24939249.20","       3093","     210509","         22.51"
"ALBK","EQ","11-Oct-2019","         26.55","         26.50","         26.80","         25.80","         25.90","         25.95","         26.15","     623355","            16298568.40","       2539","     194718","         31.24"
